no	tempo	potencia	taxaMAC
2	22,645947609945	-15	70
5	22,85687093417	-10	70
1	22,862808427311	-12	50
3	23,093419346387	-15	70
5	23,107482035901	-10	80
2	23,334733702973	-15	70
4	23,345437033246	-10	70
5	23,345624533246	-10	60
4	23,572297806658	-10	70
5	23,588266897665	-10	80
3	23,809471522629	-15	80
5	23,83736275489	-10	90
4	24,054848415624	-10	70
1	24,057660790618	-15	80
2	24,289912499485	-20	90
3	24,29889669892	-20	60
1	24,331240787642	-15	70
3	24,546461923598	-20	90
5	24,563805425445	-10	50
3	24,788165969577	-15	70
4	24,798164152615	-10	80
5	24,8188701874	-10	80
2	25,02963670308	-15	60
4	25,039321944842	-10	80
4	25,257122253868	-10	90
1	25,259856905768	-20	90
5	25,497811965135	-10	60
4	25,527575630977	-10	60
3	25,533829136367	-15	70
5	25,757563992478	-10	60
3	25,780925225944	-15	80
4	25,972315045998	-10	40
5	26,015519366819	-10	90
2	26,22284819747	-20	90
3	26,228786668071	-12	40
4	26,23729958779	-10	70
1	26,25237964239	-20	90
4	26,488535852972	-10	70
3	26,689695392636	-12	60
5	26,710789677841	-10	60
2	26,716727035147	-15	70
4	26,935541081129	-10	70
3	26,946947824554	-12	50
1	26,958509778502	-15	50
5	26,977807654739	-10	60
3	27,216935168552	-15	70
5	27,418169219327	-10	30
2	27,424419582844	-12	60
4	27,453791634918	-10	80
1	27,686124377576	-15	80
3	27,694720082444	-12	20
5	27,700734751092	-10	40
4	27,891735470504	-10	90
5	28,140081058101	-10	70
3	28,151644161261	-12	60
4	28,369785676398	-10	70
2	28,377488790855	-15	80
4	28,415376356406	-10	100
1	28,608959284174	-15	80
3	28,620522268174	-15	70
5	28,656147699181	-10	70
4	28,865351250307	-10	80
4	28,90534789443	-10	60
5	29,110806736601	-10	50
2	29,124634936458	-12	60
4	29,138459917322	-10	90
3	29,379106199361	-15	70
5	29,57796621324	-10	60
4	29,5805436698	-10	80
1	29,612263197487	-12	60
5	29,834593424783	-10	70
4	29,857636661913	-10	80
3	30,051766446098	-20	50
2	30,065672989252	-15	80
5	30,095829723916	-10	70
3	30,29636218825	-15	70
4	30,30511102536	-10	60
5	30,335972421247	-10	70
1	30,528848126766	-15	90
4	30,567205039781	-10	80
3	30,573693931749	-12	40
5	30,576427305362	-10	60
2	30,81789737639	-15	80
4	31,028272139637	-10	70
5	31,043820701603	-10	80
1	31,061476725578	-12	60
4	31,267867668009	-10	90
3	31,276853842061	-12	60
5	31,283025964335	-10	80
5	31,52116793256	-10	80
1	31,72935676132	-12	50
2	31,732684878541	-15	80
4	31,755105125585	-10	50
5	31,784275014791	-10	90
3	32,000015573778	-12	60
4	32,005090934646	-10	90
5	32,246173519026	-10	60
3	32,254534327605	-15	80
4	32,263981713965	-10	70
1	32,459627187384	-12	60
5	32,693176191256	-10	60
2	32,705676285786	-15	80
1	32,928865429393	-10	40
5	32,935896712981	-10	90
3	32,966366501899	-12	40
4	33,177601817052	-10	60
3	33,198384136582	-15	80
5	33,207680497928	-10	80
2	33,419884408641	-15	80
5	33,447432252262	-10	80
4	33,456725198574	-10	80
3	33,46274575556	-15	70
1	33,670620639307	-12	50
4	33,891419236152	-10	60
5	33,901231653077	-10	80
3	33,913185281188	-20	60
1	34,152780362827	-12	60
4	34,158950667475	-10	90
5	34,17582827282	-10	90
2	34,368469559942	-15	80
4	34,410029915937	-10	90
3	34,42323775803	-15	20
1	34,660018357032	-12	60
3	34,660205857032	-20	50
5	34,848363644932	-10	30
4	34,876174324514	-10	80
3	35,088584109185	-20	50
5	35,10741268431	-10	80
2	35,123037718206	-12	60
1	35,32883584838	-12	60
4	35,352866468868	-10	50
5	35,582697009139	-10	80
4	35,607772535946	-10	80
5	35,815026846463	-10	100
3	35,832293508212	-15	20
2	36,052200430612	-15	100
1	36,055091042722	-15	70
4	36,075870460084	-10	70
5	36,080278933709	-10	80
3	36,311249553779	-20	50
5	36,325859233748	-10	80
4	36,341011146457	-10	60
3	36,565845491129	-20	90
5	36,768252487524	-10	30
2	36,779893195909	-15	70
3	36,794143655457	-15	70
4	36,822623824926	-10	50
1	37,008472970514	-20	90
3	37,018035017443	-15	80
5	37,248927806972	-10	40
3	37,268099775207	-15	80
4	37,27736396773	-10	70
2	37,502038884772	-12	60
3	37,524853024164	-15	80
5	37,734290588259	-10	50
1	37,737493791022	-15	60
3	37,77062019066	-20	90
4	37,989432803273	-10	90
5	38,021309102823	-10	80
3	38,220903307696	-15	40
4	38,224027745964	-10	70
2	38,460733344847	-15	80
1	38,471045926874	-12	60
5	38,484015315854	-10	60
4	38,493230397159	-10	80
3	38,495891686396	-15	80
5	38,939252146725	-10	40
4	38,952579151755	-10	70
1	38,977580740501	-15	70
2	39,18600439565	-12	60
5	39,196551654829	-10	80
3	39,203457508805	-15	70
4	39,206158048773	-10	90
3	39,464977364596	-20	60
5	39,650976372451	-10	50
4	39,671678225714	-10	70
1	39,888149985015	-15	80
5	39,894634286173	-10	80
4	39,926272742514	-10	80
2	39,935338052028	-15	80
5	40,134808016362	-10	70
3	40,149933995052	-15	40
4	40,18461674808	-10	70
5	40,368122190584	-10	90
3	40,608577016533	-20	60
4	40,612014651044	-10	70
3	40,848250636961	-15	80
5	40,852000670674	-10	80
1	40,858016257343	-15	80
2	40,869969585522	-15	70
5	41,089283575747	-10	100
3	41,121705828731	-12	40
5	41,33126971132	-10	80
4	41,34908122923	-10	50
1	41,568052722283	-15	80
2	41,570552696825	-15	80
5	41,588053090043	-10	80
3	41,591881355815	-15	70
4	41,813585882525	-10	70
3	41,847415004579	-20	50
5	42,062165667697	-10	70
3	42,300198310448	-20	60
1	42,308948604702	-12	50
4	42,311837681931	-10	90
2	42,317308294128	-15	80
5	42,5282315081	-10	30
3	42,768608206896	-15	80
5	42,775561527467	-10	80
4	42,806262927216	-10	70
1	42,816264619904	-12	60
2	43,013391169786	-12	50
5	43,05914229723	-10	80
3	43,263503025575	-15	80
4	43,5016136624	-10	70
2	43,731130800979	-12	60
5	43,74659971255	-10	70
1	43,753318349692	-15	90
4	43,778627416803	-10	80
3	43,968851218412	-20	90
5	44,013070867913	-10	70
4	44,018770210582	-10	70
3	44,454995695343	-20	50
5	44,479448774139	-10	90
4	44,485775066102	-10	70
1	44,688340839656	-15	70
2	44,719591076727	-15	90
4	44,928092606937	-10	80
3	44,971141491679	-20	60
5	45,167844297064	-10	80
4	45,196358296875	-10	60
1	45,204406891269	-15	70
5	45,221778226731	-10	70
5	45,442596805253	-10	90
2	45,449315305312	-12	60
4	45,65125417675	-10	60
3	45,679692825736	-15	20
4	45,702500373597	-10	100
5	45,931866096978	-10	20
1	45,9349902336	-15	70
3	46,13380423014	-12	10
4	46,144819487874	-10	70
2	46,150210817513	-15	80
4	46,40191339574	-10	90
1	46,607682809393	-12	50
3	46,618104782615	-12	60
5	46,646667677262	-10	50
4	46,851106551746	-10	50
3	46,861965531384	-15	90
5	46,901654308208	-10	80
2	47,119296056627	-20	90
3	47,119483556627	-15	70
4	47,135855005854	-10	80
1	47,328266122914	-12	60
5	47,365376259638	-10	50
4	47,574814558878	-10	80
4	47,811050823945	-10	90
5	47,814019691873	-10	70
2	48,063380875628	-15	80
3	48,070490502864	-20	50
4	48,081503643719	-10	80
5	48,089475296609	-10	80
1	48,290085540778	-15	90
4	48,528509229392	-10	70
3	48,565776474117	-15	80
4	48,798415292306	-10	90
4	49,019730679732	-10	90
3	49,032545042413	-15	70
1	49,038950221989	-15	70
5	49,042075477703	-10	80
2	49,064575811839	-15	80
4	49,303073171447	-10	80
3	49,496343879549	-20	60
5	49,496531379549	-10	60
1	49,735080310288	-12	50
2	49,746830375979	-12	50
3	49,753675109392	-15	70
4	49,767110215883	-10	70
5	49,784534697304	-10	70
2	50,207474387403	-15	70
3	50,210521232513	-15	70
5	50,240443723926	-10	50
4	50,254971491572	-10	70
1	50,464023056121	-12	60
3	50,490304399905	-15	80
5	50,500821050672	-10	60
4	50,715960438121	-10	60
2	50,928057694758	-15	80
3	50,943682601748	-15	80
1	50,949151528734	-15	80
4	50,972586087728	-10	70
5	51,1725750512	-10	60
3	51,199060877832	-15	70
5	51,434749276337	-10	70
2	51,438059769598	-12	50
4	51,441074599428	-10	60
1	51,669422355523	-12	60
4	51,687232212454	-10	80
3	51,697423342492	-15	80
5	51,702939033494	-10	60
5	51,941987653819	-10	90
2	52,128066345301	-12	60
5	52,178926875142	-10	90
3	52,385396965891	-20	50
4	52,609991733679	-10	40
1	52,624991756488	-15	80
5	52,650226959978	-10	70
3	52,863650154647	-15	80
4	52,881069564039	-10	80
2	53,110354739367	-15	90
5	53,343075067517	-10	90
1	53,349715705233	-15	70
4	53,353854702341	-10	90
4	53,582826082493	-10	80
5	53,599077455472	-10	50
3	53,61806330633	-20	90
2	53,819687889445	-15	70
1	53,846719243722	-12	30
5	53,862423462609	-10	90
4	54,048377049252	-10	60
4	54,093342829163	-10	100
3	54,102567016156	-20	50
5	54,321770151244	-10	50
2	54,53042743639	-15	70
3	54,549490376754	-15	80
5	54,582537946366	-10	80
1	54,794788610973	-15	80
4	54,814160621129	-10	60
4	55,055865125179	-10	90
5	55,254370239308	-10	50
3	55,286715394066	-15	80
1	55,495996861459	-12	60
4	55,510214156651	-10	50
2	55,515450250551	-15	80
3	55,730201677613	-15	70
5	55,743248879971	-10	70
4	55,759575242474	-10	80
3	55,992845165776	-15	80
5	56,021204628123	-10	50
2	56,222126965351	-12	50
4	56,230954767916	-10	70
1	56,239939645193	-12	60
5	56,447691225469	-10	80
3	56,45023825202	-15	70
5	56,698349310059	-10	70
4	56,707254533908	-10	70
1	56,958257267205	-15	80
5	56,965914190202	-10	90
3	56,978962153228	-12	40
2	57,178321414651	-15	90
4	57,187851412565	-10	50
5	57,413307492824	-10	70
3	57,420573172436	-12	50
4	57,661887307073	-10	60
5	57,686653835381	-10	70
2	57,891326617474	-15	80
3	57,92554641025	-15	70
4	57,929214670649	-10	90
1	58,128031485961	-20	100
5	58,136000380002	-10	80
4	58,369892599179	-10	80
5	58,376767732323	-10	50
5	58,613238131048	-10	90
2	58,615972528241	-12	50
4	58,638705322847	-10	70
3	58,861037294173	-12	40
5	58,880256181798	-10	80
4	59,08703843008	-10	80
2	59,117273183632	-12	60
1	59,122507294809	-20	90
3	59,142197106737	-12	50
5	59,32702451118	-10	90
4	59,348742120516	-10	90
4	59,585212936261	-10	40
3	59,594149433528	-12	50
2	59,814809287988	-12	60
5	59,833091020481	-10	60
4	59,839573221691	-10	90
1	59,846996843617	-15	70
3	60,050967149355	-15	90
5	60,290250219915	-10	60
4	60,295562734402	-10	50
3	60,320329697259	-20	90
2	60,327281937779	-12	50
1	60,530783171495	-12	50
5	60,570315218863	-10	80
4	60,780143697127	-10	80
3	60,80905162843	-20	90
4	61,014895686516	-10	90
5	61,026302656698	-10	50
2	61,044583898185	-12	60
1	61,264569607872	-15	70
5	61,267069968502	-10	30
3	61,26964816688	-15	40
4	61,293707655952	-10	70
4	61,523147070722	-10	90
3	61,542526949027	-15	80
2	61,738135576359	-15	70
5	61,779101448804	-10	30
4	61,970621689682	-10	70
1	61,973121665261	-12	60
3	62,209670316673	-20	100
5	62,233420813526	-10	80
2	62,472156627164	-15	70
4	62,475826587529	-10	60
5	62,502938834873	-10	80
5	62,738393618195	-10	60
1	62,931191088397	-15	90
3	62,958145273506	-20	90
4	62,968767069003	-10	70
5	63,20797501122	-10	50
4	63,218361253897	-10	80
2	63,221177850325	-15	80
3	63,425617121618	-15	80
5	63,460070702169	-10	70
1	63,647008786171	-12	60
4	63,650133743395	-10	20
5	63,91793300258	-10	70
3	63,933950213985	-20	60
4	64,130684120978	-10	70
1	64,182606180343	-12	60
2	64,376107655209	-20	100
4	64,388762777135	-10	90
5	64,423765058064	-10	80
3	64,607265670156	-20	50
4	64,609922010523	-10	100
5	64,868111577482	-10	50
4	64,892561735825	-10	80
1	65,086612919341	-15	80
3	65,116770100503	-15	20
5	65,123488554417	-10	90
4	65,340348116241	-10	80
2	65,348943058059	-15	80
5	65,377225160145	-10	80
3	65,587366533232	-12	30
4	65,810946329755	-10	70
1	65,83329008057	-12	60
3	65,85485415664	-15	80
2	66,059760635734	-15	80
3	66,084059088813	-15	80
4	66,099523523078	-10	80
4	66,548637576118	-10	70
3	66,555201885437	-12	30
1	66,57277972255	-15	80
2	66,783656299325	-15	70
5	66,794797498471	-10	60
4	66,806591089799	-10	90
3	67,006814238501	-15	80
5	67,048768358292	-10	60
4	67,260550014482	-10	70
1	67,299066184057	-12	60
5	67,486708338596	-10	60
3	67,495927058277	-20	60
2	67,516005568453	-12	50
5	67,743882305973	-10	60
4	67,969258617916	-10	70
3	67,972227352386	-15	80
5	67,98668092868	-10	90
1	67,993633771131	-15	70
2	68,236198271279	-15	70
5	68,241432945234	-10	80
3	68,254324785102	-20	60
4	68,459387472584	-10	70
5	68,481682872734	-10	80
5	68,701904496383	-10	70
4	68,7429638992	-10	80
1	68,926624978606	-15	80
3	68,941313021792	-15	70
2	68,959516032268	-15	70
5	69,166689199064	-10	70
4	69,170673769794	-10	90
3	69,425035413698	-15	70
4	69,449016476305	-10	90
5	69,461003578644	-10	80
1	69,657630059635	-15	70
5	69,686221736256	-10	80
3	69,886491259941	-15	70
4	69,909303146175	-10	80
2	69,915817647813	-15	80
5	69,928054637709	-10	50
4	70,168975803888	-10	90
3	70,381697663554	-12	30
5	70,608793379246	-10	60
1	70,614340246101	-15	80
4	70,617230765813	-10	70
2	70,619965315983	-15	70
3	70,659498821647	-12	60
5	70,887999077604	-10	50
4	71,100561484543	-10	60
1	71,107828134825	-12	40
5	71,122828629905	-10	90
3	71,137439419766	-12	50
4	71,346094275876	-10	60
5	71,360471183847	-10	80
3	71,581316475632	-15	80
2	71,583894190919	-15	70
4	71,608032320759	-10	20
5	71,813411402268	-10	60
1	71,858255276194	-15	80
4	72,046835029846	-10	70
3	72,059335036415	-20	90
5	72,093789175431	-10	60
4	72,289789655477	-10	80
2	72,317211902355	-12	60
1	72,549229136832	-15	70
4	72,557586546454	-10	60
5	72,560948525449	-10	40
3	72,574934431045	-15	70
2	72,783902875932	-15	70
4	72,807025153903	-10	80
4	73,046464410859	-10	90
3	73,052015807725	-15	70
1	73,271296824774	-12	50
4	73,486126619196	-10	80
5	73,488782831935	-10	90
2	73,529095910538	-15	80
3	73,542926009257	-20	50
4	73,72962841446	-10	90
5	73,768847780487	-10	70
1	73,966176941023	-15	70
3	74,012662662976	-15	20
4	74,019142735074	-10	80
5	74,225928975521	-10	80
3	74,254993506997	-12	30
2	74,45052415422	-15	70
4	74,489193352894	-10	50
5	74,727854892587	-10	80
3	74,742231362209	-12	60
1	74,945262038135	-15	80
4	74,947995621071	-10	90
5	74,961669037973	-10	80
3	75,182622046236	-10	40
2	75,185873283706	-15	80
4	75,410312327174	-10	90
5	75,426953104522	-10	60
3	75,649595343589	-10	50
4	75,691467395299	-10	90
1	75,890675160392	-20	90
5	75,900753608173	-10	50
2	76,126755001623	-20	90
5	76,132614385301	-10	70
4	76,144722517013	-10	60
3	76,150036878201	-10	60
5	76,385491326233	-10	60
4	76,397129672146	-10	80
3	76,399945526993	-10	60
4	76,643443653115	-10	30
5	76,654072067787	-10	70
1	76,848588334142	-15	60
3	76,856088543889	-10	60
4	77,091308899636	-10	70
2	77,11657455358	-15	80
3	77,127794849371	-10	60
5	77,133653654305	-10	20
1	77,326607413107	-15	70
4	77,326794913107	-10	60
5	77,350592245938	-10	60
3	77,584016131043	-10	50
5	77,605422436069	-10	90
4	77,61120003045	-10	80
2	77,829236150214	-15	80
3	77,856660081235	-12	80
4	78,051331044817	-10	80
1	78,055784503231	-12	60
5	78,077347600712	-10	60
4	78,322019483727	-10	90
5	78,330693284446	-10	50
2	78,525912939558	-12	60
3	78,542944878242	-15	70
1	78,554584923163	-12	50
5	78,574585852175	-10	60
4	78,786132271279	-10	70
5	78,809571904101	-10	80
3	78,819885630424	-20	60
2	79,046666831953	-12	50
1	79,251340012687	-15	70
5	79,263949443264	-10	80
4	79,266494878143	-10	40
3	79,277434353588	-15	80
4	79,5267140522	-10	90
5	79,536092827473	-10	60
5	79,774828951401	-10	90
2	79,966063943271	-15	80
4	79,981766652437	-10	70
1	79,996767143634	-15	70
3	80,013956770739	-15	70
3	80,225425881504	-15	70
5	80,231597422617	-10	70
4	80,251359633993	-10	70
3	80,484971560994	-15	70
4	80,49509541985	-10	90
1	80,498770698068	-12	50
5	80,714226009275	-10	60
2	80,929602087422	-20	90
4	80,939367068171	-10	70
5	80,969524852208	-10	80
3	80,975698116058	-20	50
1	81,16888510773	-12	60
5	81,212167265134	-10	80
3	81,416370985824	-15	70
4	81,435354014637	-10	60
5	81,454918267963	-10	60
2	81,679482721129	-15	60
1	81,6893262253	-12	60
5	81,885640288436	-10	80
3	81,897672012522	-15	70
4	81,923997456069	-10	80
5	82,144845397191	-10	50
4	82,168436052929	-10	80
2	82,365690624742	-12	50
5	82,37314374091	-10	60
1	82,382878182777	-10	40
3	82,421865019954	-20	90
4	82,638487788778	-10	70
5	82,875975823993	-10	70
3	83,085883295209	-15	70
2	83,096117706657	-15	70
4	83,096305206657	-10	70
5	83,122056006924	-10	80
1	83,133852252166	-12	70
4	83,353211415521	-10	80
3	83,370351013114	-20	60
5	83,566949243304	-10	90
4	83,603978066387	-10	90
1	83,820060431446	-15	70
2	83,823263591568	-12	60
5	83,853108270904	-10	80
4	84,046140296046	-10	80
3	84,311674396917	-20	60
5	84,322220568329	-10	80
2	84,535800046547	-15	80
4	84,551032881373	-10	90
5	84,556347531468	-10	80
1	84,76570792999	-12	60
3	84,775551694457	-20	90
4	84,803049255293	-10	90
5	84,81995811842	-10	60
1	85,245445766557	-12	60
2	85,248492624411	-12	60
3	85,251617519176	-20	50
5	85,257867850001	-10	80
3	85,49871294285	-20	90
5	85,505354132351	-10	70
1	85,742058618695	-12	60
5	85,744636941065	-10	70
4	85,966107268963	-10	40
2	85,987669802412	-12	60
5	85,9935297074	-10	90
3	86,005952375841	-15	80
4	86,225310776527	-10	80
1	86,255155996071	-10	30
5	86,477251961241	-10	80
3	86,486315615626	-20	90
5	86,729035242174	-10	90
3	86,928551544214	-15	10
4	86,932379933427	-10	60
1	86,949098584613	-12	90
2	86,954801840045	-15	80
4	87,195176417951	-10	80
5	87,213695017626	-10	60
5	87,444384018741	-10	50
2	87,645775561484	-15	70
1	87,64874432372	-12	60
3	87,654213139989	-20	90
4	87,672180167963	-10	60
5	87,931621748188	-10	60
4	87,940133202429	-10	60
3	88,169682295807	-20	50
5	88,179577057737	-10	90
4	88,368155881827	-10	80
5	88,605251237508	-10	50
2	88,608766876955	-15	80
4	88,611813526693	-10	80
3	88,629861703394	-15	70
1	88,637751341866	-12	60
5	88,890628929307	-10	80
3	89,104239487413	-15	70
4	89,11529972778	-10	50
5	89,12889624863	-10	80
2	89,325443926984	-15	70
1	89,34349086309	-15	90
4	89,365128953194	-10	60
3	89,565742502629	-12	30
5	89,569258142242	-10	20
4	89,61120842701	-10	80
5	89,846042002793	-10	40
3	90,048058579586	-15	90
4	90,076416987849	-10	80
5	90,076604487849	-10	90
1	90,089855479328	-12	60
2	90,289528977372	-20	90
4	90,341712737692	-10	80
5	90,542562344148	-10	90
3	90,553266280511	-15	80
4	90,765938650472	-10	50
1	90,786141874021	-15	70
5	91,017456287596	-10	70
2	91,020737381679	-15	80
3	91,042145300042	-20	60
4	91,045970001424	-10	80
5	91,271348995729	-10	90
4	91,291735885584	-10	60
4	91,532581360626	-10	80
2	91,728351872242	-12	40
3	91,74749342785	-20	90
4	91,752022291096	-10	90
5	91,977713179492	-10	60
1	91,988963011847	-20	100
4	92,002320811123	-10	90
2	92,205120943026	-12	60
3	92,223871510868	-20	50
5	92,240277941435	-10	70
3	92,451935199919	-20	60
1	92,465966492724	-15	60
4	92,694702317254	-10	80
5	92,702515105059	-10	70
3	92,934220070442	-15	80
2	92,940079376197	-15	70
5	92,949720101381	-10	70
4	92,96718674018	-10	70
1	93,168034112898	-12	60
5	93,210066350339	-10	80
3	93,413254804976	-20	50
4	93,419425848227	-10	70
4	93,67605118723	-10	90
5	93,681991244358	-10	60
3	93,884945549894	-15	70
2	93,887836187619	-15	80
1	93,902211236489	-15	70
4	93,926818278162	-10	70
5	94,157353977409	-10	60
4	94,160242767282	-10	90
3	94,372261839573	-12	40
4	94,397103404063	-10	90
1	94,609122626277	-12	60
2	94,616075865619	-15	70
4	94,647245227002	-10	80
3	94,647620227002	-15	80
4	94,880512859126	-10	90
5	94,894734587802	-10	60
3	95,087454125235	-15	70
5	95,341424616024	-10	80
1	95,36056545425	-15	90
4	95,375718353389	-10	90
2	95,565629532867	-15	80
5	95,583129900359	-10	60
4	95,615157384925	-10	90
3	95,820616181049	-20	50
1	96,075679931954	-12	50
4	96,087239893344	-10	70
5	96,301916292124	-10	70
3	96,31769871521	-15	30
2	96,551668000183	-20	90
3	96,565965632518	-20	90
5	96,768528805563	-10	70
4	96,77657504082	-10	70
5	97,015624540298	-10	80
4	97,033356823292	-10	80
3	97,247797959078	-20	50
1	97,251469773196	-15	90
5	97,271470227029	-10	80
4	97,281467479554	-10	70
2	97,485205879768	-15	80
3	97,532941908031	-20	60
4	97,724801387244	-10	70
5	97,747614339661	-10	80
1	97,750660809239	-15	80
3	97,992523068149	-20	50
4	98,205476770811	-10	80
5	98,212117343105	-10	80
2	98,247586570349	-12	60
3	98,444759672274	-20	60
4	98,462180982978	-10	90
1	98,465228509098	-15	70
5	98,497885814472	-10	80
5	98,724590367383	-10	80
3	98,739934491798	-20	60
2	98,951060370211	-15	80
5	98,965826533903	-10	60
3	99,173155581875	-15	80
4	99,185654183927	-10	50
5	99,214875366625	-10	70
4	99,431499188606	-10	80
1	99,447907397047	-20	100
3	99,650549482498	-20	60
4	99,682812702016	-10	80
5	99,685706618674	-10	70
2	99,89022321403	-15	80
5	100,12466241626	-10	50
4	100,12484991626	-10	60
3	100,127662430351	-20	90
1	100,149975011691	-15	50
5	100,180679254744	-10	90
4	100,398865000398	-10	70
3	100,413713238353	-15	40
2	100,614322233641	-15	80
5	100,630962956741	-10	40
4	100,861026640138	-10	80
1	100,865900850312	-12	60
3	100,888243047624	-15	70
5	100,899700001713	-10	70
4	1,288540236387	-10	50
5	1,485962026138	-10	50
1	1,722835369563	-12	50
4	1,744319161583	-10	80
2	1,765414412904	-15	70
3	1,960646266781	-12	40
5	1,965021254398	-10	50
4	2,206113472856	-10	50
5	2,208769793202	-10	80
3	2,241191659762	-15	80
2	2,442986809195	-12	40
1	2,446580613279	-12	60
5	2,458846554028	-10	80
